date,zhanghu,plan,pv,click,cpv,cost,cpc
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-高达壁纸,132377557.0,3997,3.0193939898739785e-05,99.0,0.024768576432324243
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-02壁纸,132377559.0,1045,7.894087244802573e-06,154.0,0.14736842105263157
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-洛天依壁纸,132377561.0,122,9.216063438425187e-07,9.0,0.07377049180327869
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-夏目友人帐,132407137.0,1012,7.643092532089112e-06,33.0,0.03260869565217391
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-黑色壁纸,132407140.0,2826,2.134325988764654e-05,149.0,0.05272469922151451
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-梅西壁纸,132407142.0,178,1.3443383590290017e-06,4.0,0.02247191011235955
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-欧美壁纸,132407143.0,202,1.5255974520951639e-06,2.0,0.009900990099009901
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-詹姆斯壁纸,132407144.0,988,7.461833026169645e-06,29.0,0.029352226720647773
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-C罗壁纸,132425478.0,381,2.8770898603061868e-06,10.0,0.026246719160104987
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-DNF壁纸,132425479.0,1096,8.27635292147971e-06,66.0,0.060218978102189784
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-哪吒壁纸,132425480.0,49,3.700194252646847e-07,3.0,0.061224489795918366
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-乔丹壁纸,132425481.0,126,9.514785149241784e-07,4.0,0.031746031746031744
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-天行九歌壁纸,132425482.0,442,3.337726193815175e-06,49.0,0.11085972850678733
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-温馨壁纸,132425483.0,283,2.1370509179113206e-06,4.0,0.014134275618374558
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-斗罗大陆,132425485.0,2933,2.214830476173072e-05,74.0,0.02523013978861234
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-行业词,132517086.0,693158,0.005230706627521224,16268.0,0.02346939658779095
baidu-4重庆天极B20KA03223,2020-12-30,行业定投-壁纸,132678735.0,55654,0.0004194643550076054,4933.0,0.0886369353505588
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-ins风,133003619.0,7872,5.9186359432821145e-05,728.0,0.09247967479674797
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-EVA,133160383.0,759,5.699893488591123e-06,42.0,0.05533596837944664
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-最终幻想,133160384.0,225,1.689691732940632e-06,8.0,0.035555555555555556
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-千与千寻,133160385.0,728,5.467091432635915e-06,35.0,0.04807692307692308
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-魔兽世界,133160386.0,1600,1.2015585475998845e-05,80.0,0.05
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-布朗熊,133269925.0,612,4.592183870441887e-06,31.0,0.05065359477124183
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-魔道祖师,133269929.0,561,4.209501754893258e-06,10.0,0.017825311942959002
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-百变小樱,133358221.0,282,2.1146052930625103e-06,8.0,0.028368794326241134
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-日系,133740015.0,157,1.1739194137222132e-06,6.0,0.03821656050955414
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-桌面整理,133922163.0,12967,9.682489969938732e-05,526.0,0.04056450990977096
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-只狼壁纸,133922827.0,256,1.9115486563018865e-06,12.0,0.046875
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-美少女战士,134212266.0,2094,1.5602150700592448e-05,50.0,0.02387774594078319
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-灌篮高手,134212267.0,834,6.214037052216695e-06,45.0,0.0539568345323741
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-锁屏壁纸,134442899.0,10299,7.66050128091927e-05,301.0,0.029226138460044664
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-假面骑士,134746341.0,687,5.0984686849493e-06,39.0,0.056768558951965066
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-音乐壁纸,134746343.0,351,2.6048944422929533e-06,9.0,0.02564102564102564
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-粉色壁纸,135214862.0,1804,1.3341728662933517e-05,84.0,0.04656319290465632
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-电影壁纸,135214863.0,77,5.694640240843938e-07,3.0,0.03896103896103896
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-KDA壁纸,135289321.0,1341,9.912090548521564e-06,189.0,0.14093959731543623
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-灵笼,135289322.0,91,6.726325378436001e-07,7.0,0.07692307692307693
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-赛博朋克,135289325.0,2277,1.6830596205576455e-05,178.0,0.07817303469477382
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-像素风壁纸,135289326.0,82,6.061084227738705e-07,1.0,0.012195121951219513
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-原神壁纸,135289327.0,1464,1.0821252736367001e-05,30.0,0.020491803278688523
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-小丑壁纸,135328211.0,595,4.39671813883655e-06,22.0,0.03697478991596639
baidu-4重庆天极B20KA03223,2020-12-30,公司软件-壁纸软件1,136184469.0,1082,7.945105693366547e-06,19.0,0.01756007393715342
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-你的名字IP,136406975.0,2108,1.545375520569971e-05,5.0,0.0023719165085388993
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-初音未来IP,136406977.0,2167,1.5886284174452456e-05,62.0,0.02861098292570374
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-鬼灭之刃IP,136600199.0,19191,0.00014049027849512868,207.0,0.010786306080975458
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-天气之子IP,136600202.0,1682,1.2313305363926183e-05,17.0,0.010107015457788348
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-鼠标,136872189.0,3311,2.4190451136863164e-05,404.0,0.12201751736635458
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-屏保,137317144.0,5852,4.261667428795344e-05,133.0,0.022727272727272728
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-动态壁纸制作,137638380.0,1505,1.0934450114858952e-05,71.0,0.04717607973421927
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-时钟,137638381.0,10697,7.77181475274691e-05,432.0,0.040385154716275594
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-musedash的壁纸,139148762.0,688,4.944348696397313e-06,193.0,0.2805232558139535
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-天官赐福壁纸,140835973.0,1536,1.0906304456745578e-05,51.0,0.033203125
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-樱花,132407139.0,297,2.2430814701010947e-06,8.0,0.026936026936026935
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-一拳超人壁纸,132425489.0,187,1.4121148535083e-06,8.0,0.0427807486631016
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-灵魂莲华,133269926.0,111,8.328960878990809e-07,7.0,0.06306306306306306
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-梦幻,133373526.0,124,9.29719740632785e-07,4.0,0.03225806451612903
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-一人之下壁纸,133929555.0,85,6.346620057088968e-07,1.0,0.011764705882352941
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-大鱼海棠,134746340.0,223,1.6549614631462346e-06,12.0,0.053811659192825115
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-下雨壁纸,135214864.0,129,9.54037124202558e-07,7.0,0.05426356589147287
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-咱们裸熊,133478740.0,130,9.739378720536319e-07,3.0,0.023076923076923078
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-hellokitty,134712589.0,334,2.479352542174065e-06,19.0,0.05688622754491018
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-蒲公英壁纸,135289324.0,211,1.5596204767790842e-06,3.0,0.014218009478672985
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-小林家的龙女仆,132425488.0,63,4.7573923231455264e-07,3.0,0.047619047619047616
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-秒速五厘米,135214865.0,139,1.0279934828171443e-06,4.0,0.02877697841726619
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-阿丽塔壁纸,132425484.0,89,6.720760786496351e-07,2.0,0.02247191011235955
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-锦鲤壁纸,132425487.0,188,1.4196662912782039e-06,6.0,0.031914893617021274
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-小埋壁纸,132407138.0,203,1.5331499726245877e-06,1.0,0.0049261083743842365
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-冰雪奇缘壁纸,132353120.0,242,1.8284419740161774e-06,3.0,0.012396694214876033
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-埃罗芒阿老师,132367131.0,28,2.1153287669277956e-07,2.0,0.07142857142857142
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-愤怒的小鸟,132371899.0,111,8.385465558668158e-07,4.0,0.036036036036036036
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-公主连结壁纸,132377556.0,23,1.737454648278897e-07,0.0,0.0
baidu-4重庆天极B20KA03223,2020-12-30,壁纸-黑岩射手,133269927.0,24,1.800856392755434e-07,4.0,0.16666666666666666
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-驾考宝典,121786340.0,3543,2.9091932642035222e-05,8.0,0.0022579734688117415
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-酷我音乐,121786341.0,75975,0.0006238384319305561,2167.0,0.028522540309312273
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-暴风影音,121786343.0,15501,0.0001272802813366356,1269.0,0.08186568608476873
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-植物大战僵尸,122122231.0,7982,6.53607450063699e-05,1061.0,0.13292407917815083
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-王者荣耀PC版,122372818.0,1564,1.2780616035172125e-05,55.0,0.03516624040920716
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-我的世界,122408321.0,38455,0.0003141534798112295,2603.0,0.06768950721622675
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-和平精英,122419492.0,14259,0.0001164765493390546,103.0,0.0072235079598849845
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-钉钉电脑版,122544734.0,58748,0.00047940044490202245,834.0,0.014196227956696398
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-zoom视频会议,122824455.0,557,4.534927510974912e-06,105.0,0.18850987432675045
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-美图秀秀,122902400.0,63264,0.0005147499153800089,1894.0,0.029938037430450176
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-香肠派对,123187976.0,447,3.628600895269194e-06,23.0,0.05145413870246085
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-cctalk,123216058.0,179,1.4527327274177201e-06,4.0,0.0223463687150838
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-火狐浏览器,123633509.0,17746,0.00014353713765416138,2554.0,0.1439197565648597
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-WPS-excel,124508595.0,191106,0.001534881989472293,1730.0,0.009052567684949714
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-万能五笔,124508596.0,31828,0.00025562893665590766,1160.0,0.0364458966947342
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-WPS-word,124508597.0,123431,0.0009913452000426927,2357.0,0.019095689089450786
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-QQ五笔,124655010.0,1936,1.5530863942010836e-05,346.0,0.1787190082644628
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-千牛,128591252.0,7282,5.662904658553289e-05,208.0,0.028563581433672068
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-迷你世界,128778675.0,13477,0.00010465242013089512,1711.0,0.12695703791645024
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-央视影音,128930672.0,4814,3.733789582668118e-05,386.0,0.08018280016618197
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-快剪辑,128995933.0,4823,3.738877566008225e-05,299.0,0.06199460916442048
baidu-重庆天极A19KA02248,2020-12-30,公司软件-猎豹免费WIFI,129016606.0,2539,1.9679637208872167e-05,313.0,0.12327688066167783
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-光影魔术手,129173227.0,2035,1.575403856714054e-05,3.0,0.0014742014742014742
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-极品五笔输入法,129173229.0,2102,1.627272164884877e-05,270.0,0.12844909609895339
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-极点五笔输入法,129173230.0,1604,1.2417433550279729e-05,49.0,0.03054862842892768
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-CAJViewer,129173233.0,15737,0.00012182864541293939,381.0,0.024210459426828493
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-PDF,129173236.0,24753,0.00019162638303804667,201.0,0.008120227851169556
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-foxmail,129173237.0,17654,0.0001366691770680021,519.0,0.02939843661493146
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-Rar解压软件,129173241.0,142976,0.0011068546309835176,8957.0,0.06264687779767233
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-photoshopcs6,129173242.0,14559,0.00011270910116198833,733.0,0.050346864482450716
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-WPS-PPT,129173246.0,5760,4.459127705128661e-05,246.0,0.042708333333333334
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-WPS,129173247.0,30163,0.00023350810404262735,726.0,0.024069223883565957
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-微师客户端,129173248.0,934,7.230599326572635e-06,58.0,0.06209850107066381
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-网易邮箱大师,129173249.0,9336,7.227502654206677e-05,175.0,0.018744644387317908
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-洋葱教学,129173254.0,831,6.433220301162344e-06,24.0,0.02888086642599278
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-逍遥笔手写输入法,129173255.0,44641,0.00034559011461002514,118.0,0.0026433099616944063
baidu-重庆天极A19KA02248,2020-12-30,行业定投-五笔输入法-搜狗,129173260.0,11768,9.110244643512133e-05,153.0,0.013001359619306594
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-WIFI共享大师,130088651.0,31442,0.00024169671803268988,1923.0,0.061160231537434
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-IE浏览器,132932873.0,40615,0.00030553014527866256,2666.0,0.06564077311338176
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-网易云音乐,138706410.0,79024,0.0005697213272263336,349.0,0.004416379833974489
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-微信,138933772.0,81807,0.0005888201178328333,1463.0,0.017883555196988032
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-输入法-搜狗,139185060.0,51756,0.0003718502546178448,519.0,0.010027822861117551
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-谷歌浏览器,139816915.0,130902,0.0009362386518111918,3824.0,0.029212693465340483
baidu-重庆天极A19KA02248,2020-12-30,第三方软件-QQ音乐,141902230.0,133772,0.0009427054106196922,3062.0,0.02288969291032503
星创syjjljk-3,2020-12-30,第三方软件-极光PDF阅读器,142031551.0,150226,0.0010576945681597184,3277.0,0.02181380054051895
淘前程jjljk-1,2020-12-30,第三方软件-极光PDF转换器,140122952.0,109990,0.0007849534885619595,3487.0,0.03170288208018911
蓝都hbljk-2,2020-12-30,第三方软件-whatsapp,132016793.0,2844,2.1542713887921818e-05,31.0,0.01090014064697609
蓝都hbljk-2,2020-12-30,第三方软件-classin,132016796.0,979,7.415723072085464e-06,229.0,0.23391215526046988
蓝都hbljk-2,2020-12-30,第三方软件-foxmail,132016797.0,20122,0.0001524199984945855,1230.0,0.06112712454030415
蓝都hbljk-2,2020-12-30,第三方软件-cad快速看图,132016798.0,24148,0.00018291611647784398,64.0,0.002650323008116614
蓝都hbljk-2,2020-12-30,第三方软件-CAJViewer,132016799.0,18680,0.00014149714385969925,2444.0,0.13083511777301926
蓝都hbljk-2,2020-12-30,行业定投-拼音输入法,132016800.0,30986,0.00023471255173583967,7178.0,0.23165300458271476
蓝都hbljk-2,2020-12-30,行业定投-五笔输入法,132016801.0,3362,2.5466455591512175e-05,153.0,0.0455086258179655
蓝都hbljk-2,2020-12-30,行业定投-WPS-excel,132016802.0,1876,1.4210312411597427e-05,166.0,0.08848614072494669
蓝都hbljk-2,2020-12-30,行业定投-WPS办公软件,132016803.0,4845,3.669987372743756e-05,661.0,0.13642930856553148
蓝都hbljk-2,2020-12-30,第三方软件-瞩目,132016806.0,2937,2.224716753107934e-05,906.0,0.3084780388151175
蓝都hbljk-2,2020-12-30,第三方软件-桌面日历,132016807.0,7630,5.7795671425381464e-05,479.0,0.06277850589777195
蓝都hbljk-2,2020-12-30,第三方软件-洋葱教学,132016808.0,861,6.521896817865798e-06,149.0,0.17305458768873402
蓝都hbljk-2,2020-12-30,第三方软件-智能ABC,132016809.0,631,4.779694379675545e-06,140.0,0.2218700475435816
蓝都hbljk-2,2020-12-30,第三方软件-微师客户端,132016810.0,1032,7.81718631134929e-06,359.0,0.3478682170542636
蓝都hbljk-2,2020-12-30,第三方软件-逍遥笔手写输入法,132016811.0,65830,0.0004986486152888513,707.0,0.010739784292875589
蓝都hbljk-2,2020-12-30,第三方软件-万能五笔,132016812.0,51899,0.0003931241727000649,2935.0,0.056552149367039825
蓝都hbljk-2,2020-12-30,第三方软件-网易邮箱大师,132016813.0,11501,8.71176915928125e-05,1378.0,0.11981566820276497
蓝都hbljk-2,2020-12-30,第三方软件-极点五笔输入法,132016816.0,1889,1.4308783208345215e-05,239.0,0.12652196929592377
蓝都hbljk-2,2020-12-30,第三方软件-极品五笔输入法,132016817.0,22684,0.0001718265938800812,2844.0,0.1253747134544172
蓝都hbljk-2,2020-12-30,第三方软件-光影魔术手,132016818.0,4656,3.52682337791235e-05,120.0,0.02577319587628866
蓝都hbljk-2,2020-12-30,第三方软件-zoom视频会议,132016820.0,715,5.415976539959075e-06,8.0,0.011188811188811189
蓝都hbljk-2,2020-12-30,第三方软件-WPS-PPT,132016822.0,24969,0.00018913498766089066,2228.0,0.08923064600104129
蓝都hbljk-2,2020-12-30,第三方软件-WPS-word,132016823.0,243795,0.0018466964623137462,7118.0,0.029196661129227426
蓝都hbljk-2,2020-12-30,第三方软件-WPS,132016824.0,73383,0.0005558609711744012,4492.0,0.06121308749982966
蓝都hbljk-2,2020-12-30,第三方软件-WPS-excel,132016825.0,341443,0.0025863597310418576,6105.0,0.017879997539852917
蓝都hbljk-2,2020-12-30,第三方软件-输入法-搜狗,134966391.0,116349,0.0008620590588363587,536.0,0.004606829452767106
蓝都hbljk-2,2020-12-30,第三方软件-网易云音乐,135820377.0,247513,0.0018223554187307256,3926.0,0.01586179311793724
蓝都hbljk-2,2020-12-30,第三方软件-火狐浏览器,139172410.0,6290,4.519573958660341e-05,32.0,0.005087440381558029
蓝都hbljk-2,2020-12-30,公司软件-C盘瘦身,139562239.0,137758,0.0009870721549544645,5743.0,0.04168904891185993
蓝都hbljk-2,2020-12-30,第三方软件-bandzip,141905317.0,5937,4.183775580445657e-05,1280.0,0.21559710291392958
